338,p127,nr6,nr18new,rto17,MA,NY,eastern,USA,RGGI,"""Y"""
339,p127,nr6,nr18new,rto17,MA,NY,eastern,USA,RGGI,"""Y"""
340,p127,nr6,nr18new,rto17,MA,NY,eastern,USA,RGGI,"""Y"""
341,p127,nr6,nr18new,rto17,MA,NY,eastern,USA,RGGI,"""Y"""
342,p128,nr6,nr18new,rto17,MA,NY,eastern,USA,RGGI,"""Y"""
343,p132,nr7,nr19new,rto18,NE,CT,eastern,USA,RGGI,"""Y"""
344,p132,nr7,nr19new,rto18,NE,CT,eastern,USA,RGGI,"""Y"""
345,p133,nr7,nr19new,rto18,NE,RI,eastern,USA,RGGI,"""Y"""
346,p133,nr7,nr19new,rto18,NE,RI,eastern,USA,RGGI,"""Y"""
347,p131,nr7,nr19new,rto18,NE,MA,eastern,USA,RGGI,"""Y"""
348,p131,nr7,nr19new,rto18,NE,MA,eastern,USA,RGGI,"""Y"""
349,p131,nr7,nr19new,rto18,NE,MA,eastern,USA,RGGI,"""Y"""
350,p129,nr7,nr19new,rto18,NE,VT,eastern,USA,RGGI,"""Y"""
351,p129,nr7,nr19new,rto18,NE,VT,eastern,USA,RGGI,"""Y"""
352,p129,nr7,nr19new,rto18,NE,VT,eastern,USA,RGGI,"""Y"""
353,p130,nr7,nr19new,rto18,NE,NH,eastern,USA,RGGI,"""Y"""
354,p130,nr7,nr19new,rto18,NE,NH,eastern,USA,RGGI,"""Y"""
355,p134,nr7,nr19new,rto18,NE,ME,eastern,USA,RGGI,"""Y"""
356,p134,nr7,nr19new,rto18,NE,ME,eastern,USA,RGGI,"""Y"""
357,p135,nr13,nr5new,rto4,PA,MEX,WSCC,MEX,MEX,"""Y"""
358,p136,nr13,nr5new,rto4,PA,MEX,WSCC,MEX,MEX,"""Y"""
359,p137,nr11,nr20new,rto33,PA,BC,WSCC,CAN,CAN,"""Y"""
360,p137,nr11,nr20new,rto33,PA,BC,WSCC,CAN,CAN,"""Y"""
361,p137,nr11,nr20new,rto33,PA,BC,WSCC,CAN,CAN,"""Y"""
362,p138,nr11,nr20new,rto33,PA,BC,WSCC,CAN,CAN,"""Y"""
363,p139,nr11,nr20new,rto33,PA,BC,WSCC,CAN,CAN,"""Y"""
364,p139,nr11,nr20new,rto33,PA,BC,WSCC,CAN,CAN,"""Y"""
365,p139,nr11,nr20new,rto33,PA,BC,WSCC,CAN,CAN,"""Y"""
366,p139,nr11,nr20new,rto33,PA,BC,WSCC,CAN,CAN,"""Y"""
367,p140,nr11,nr21new,rto34,MTN,AB,WSCC,CAN,CAN,"""Y"""
368,p141,nr11,nr21new,rto34,MTN,AB,WSCC,CAN,CAN,"""Y"""
369,p142,nr5,nr22new,rto35,WNC,SK,eastern,CAN,CAN,"""Y"""
370,p143,nr5,nr23new,rto36,WNC,MB,eastern,CAN,CAN,"""Y"""
371,p144,nr6,nr24new,rto37,MA,ON,eastern,CAN,CAN,"""Y"""
372,p145,nr6,nr24new,rto37,MA,ON,eastern,CAN,CAN,"""Y"""
373,p146,nr6,nr24new,rto37,MA,ON,eastern,CAN,CAN,"""Y"""
374,p147,nr6,nr24new,rto37,MA,ON,eastern,CAN,CAN,"""Y"""
375,p148,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
376,p149,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
377,p150,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
378,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
379,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
380,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
381,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
382,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
383,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
384,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
385,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
386,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
387,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
388,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
389,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
390,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
391,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
392,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
393,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
394,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
395,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
396,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
397,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
398,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
399,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
400,p151,nr14,nr25new,rto38,NE,QC,quebec,CAN,CAN,"""Y"""
401,p152,nr7,nr26new,rto39,NE,NB,eastern,CAN,CAN,"""Y"""
402,p153,nr7,nr26new,rto39,NE,NS,eastern,CAN,CAN,"""Y"""
403,p154,nr14,nr24new,rto38,NE,NL,quebec,CAN,CAN,"""Y"""
404,p155,nr14,nr24new,rto38,NE,NFI,quebec,CAN,CAN,"""Y"""
405,p156,nr7,nr26new,rto39,NE,PEI,eastern,CAN,CAN,"""Y"""
406,p157,nr15,nr27new,rto40,MEX,SIN_SON,mexico,MEX,MEX,"""Y"""
407,p158,nr15,nr27new,rto40,MEX,SIN_SON,mexico,MEX,MEX,"""Y"""
408,p159,nr15,nr27new,rto40,MEX,SIN_SON,mexico,MEX,MEX,"""Y"""
409,p160,nr15,nr27new,rto40,MEX,SIN_SON,mexico,MEX,MEX,"""Y"""
410,p161,nr15,nr27new,rto40,MEX,SIN_SON,mexico,MEX,MEX,"""Y"""
411,p162,nr15,nr27new,rto40,MEX,SIN_SON,mexico,MEX,MEX,"""Y"""
412,p163,nr15,nr27new,rto40,MEX,CHH,mexico,MEX,MEX,"""Y"""
413,p164,nr15,nr27new,rto40,MEX,CHH,mexico,MEX,MEX,"""Y"""
414,p165,nr15,nr27new,rto40,MEX,CHH,mexico,MEX,MEX,"""Y"""
415,p166,nr15,nr27new,rto40,MEX,COA_DGO_NLE,mexico,MEX,MEX,"""Y"""
416,p167,nr15,nr27new,rto40,MEX,COA_DGO_NLE,mexico,MEX,MEX,"""Y"""
417,p168,nr15,nr27new,rto40,MEX,COA_DGO_NLE,mexico,MEX,MEX,"""Y"""
418,p169,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
419,p170,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
420,p171,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
421,p172,nr15,nr27new,rto40,MEX,COA_DGO_NLE,mexico,MEX,MEX,"""Y"""
422,p173,nr15,nr27new,rto40,MEX,COA_DGO_NLE,mexico,MEX,MEX,"""Y"""
423,p174,nr15,nr27new,rto40,MEX,SLP,mexico,MEX,MEX,"""Y"""
424,p175,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
425,p176,nr15,nr27new,rto40,MEX,SLP,mexico,MEX,MEX,"""Y"""
426,p177,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
427,p178,nr15,nr27new,rto40,MEX,AGU_GUA_JAL_NAY_QUE_ZAC,mexico,MEX,MEX,"""Y"""
428,p179,nr15,nr27new,rto40,MEX,AGU_GUA_JAL_NAY_QUE_ZAC,mexico,MEX,MEX,"""Y"""
429,p180,nr15,nr27new,rto40,MEX,AGU_GUA_JAL_NAY_QUE_ZAC,mexico,MEX,MEX,"""Y"""
430,p181,nr15,nr27new,rto40,MEX,SLP,mexico,MEX,MEX,"""Y"""
431,p182,nr15,nr27new,rto40,MEX,AGU_GUA_JAL_NAY_QUE_ZAC,mexico,MEX,MEX,"""Y"""
432,p183,nr15,nr27new,rto40,MEX,COL,mexico,MEX,MEX,"""Y"""
433,p184,nr15,nr27new,rto40,MEX,GRO_MIC,mexico,MEX,MEX,"""Y"""
434,p185,nr15,nr27new,rto40,MEX,GRO_MIC,mexico,MEX,MEX,"""Y"""
435,p186,nr15,nr27new,rto40,MEX,AGU_GUA_JAL_NAY_QUE_ZAC,mexico,MEX,MEX,"""Y"""
436,p187,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
437,p188,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
438,p189,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
439,p190,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
440,p191,nr15,nr27new,rto40,MEX,GRO_MIC,mexico,MEX,MEX,"""Y"""
441,p192,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
442,p193,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
443,p194,nr15,nr27new,rto40,MEX,CAM_CHP_TAB,mexico,MEX,MEX,"""Y"""
444,p195,nr15,nr27new,rto40,MEX,CAM_CHP_TAB,mexico,MEX,MEX,"""Y"""
445,p196,nr15,nr27new,rto40,MEX,DIF_HID_MEX_MOR_OAX_PUE_TAM_TLA_VER,mexico,MEX,MEX,"""Y"""
446,p197,nr15,nr27new,rto40,MEX,CAM_CHP_TAB,mexico,MEX,MEX,"""Y"""
447,p198,nr15,nr27new,rto40,MEX,YUC,mexico,MEX,MEX,"""Y"""
448,p199,nr15,nr27new,rto40,MEX,ROO,mexico,MEX,MEX,"""Y"""
449,p200,nr15,nr27new,rto40,MEX,ROO,mexico,MEX,MEX,"""Y"""
450,p201,nr15,nr27new,rto41,MEX,BCN,mexico,MEX,MEX,"""Y"""
451,p202,nr15,nr27new,rto41,MEX,BCN,mexico,MEX,MEX,"""Y"""
452,p203,nr15,nr27new,rto41,MEX,BCN,mexico,MEX,MEX,"""Y"""
453,p204,nr15,nr27new,rto41,MEX,BCN,mexico,MEX,MEX,"""Y"""
454,p205,nr15,nr27new,rto41,MEX,BCS,mexico,MEX,MEX,"""Y"""
